@relation yelp_academic_dataset_checkin

@attribute business_id string
@attribute checkin_info.0-0 numeric
@attribute checkin_info.0-1 numeric
@attribute checkin_info.0-2 numeric
@attribute checkin_info.0-3 numeric
@attribute checkin_info.0-4 numeric
@attribute checkin_info.0-5 numeric
@attribute checkin_info.0-6 numeric
@attribute checkin_info.1-0 numeric
@attribute checkin_info.1-1 numeric
@attribute checkin_info.1-2 numeric
@attribute checkin_info.1-3 numeric
@attribute checkin_info.1-4 numeric
@attribute checkin_info.1-5 numeric
@attribute checkin_info.1-6 numeric
@attribute checkin_info.10-0 numeric
@attribute checkin_info.10-1 numeric
@attribute checkin_info.10-2 numeric
@attribute checkin_info.10-3 numeric
@attribute checkin_info.10-4 numeric
@attribute checkin_info.10-5 numeric
@attribute checkin_info.10-6 numeric
@attribute checkin_info.11-0 numeric
@attribute checkin_info.11-1 numeric
@attribute checkin_info.11-2 numeric
@attribute checkin_info.11-3 numeric
@attribute checkin_info.11-4 numeric
@attribute checkin_info.11-5 numeric
@attribute checkin_info.11-6 numeric
@attribute checkin_info.12-0 numeric
@attribute checkin_info.12-1 numeric
@attribute checkin_info.12-2 numeric
@attribute checkin_info.12-3 numeric
@attribute checkin_info.12-4 numeric
@attribute checkin_info.12-5 numeric
@attribute checkin_info.12-6 numeric
@attribute checkin_info.13-0 numeric
@attribute checkin_info.13-1 numeric
@attribute checkin_info.13-2 numeric
@attribute checkin_info.13-3 numeric
@attribute checkin_info.13-4 numeric
@attribute checkin_info.13-5 numeric
@attribute checkin_info.13-6 numeric
@attribute checkin_info.14-0 numeric
@attribute checkin_info.14-1 numeric
@attribute checkin_info.14-2 numeric
@attribute checkin_info.14-3 numeric
@attribute checkin_info.14-4 numeric
@attribute checkin_info.14-5 numeric
@attribute checkin_info.14-6 numeric
@attribute checkin_info.15-0 numeric
@attribute checkin_info.15-1 numeric
@attribute checkin_info.15-2 numeric
@attribute checkin_info.15-3 numeric
@attribute checkin_info.15-4 numeric
@attribute checkin_info.15-5 numeric
@attribute checkin_info.15-6 numeric
@attribute checkin_info.16-0 numeric
@attribute checkin_info.16-1 numeric
@attribute checkin_info.16-2 numeric
@attribute checkin_info.16-3 numeric
@attribute checkin_info.16-4 numeric
@attribute checkin_info.16-5 numeric
@attribute checkin_info.16-6 numeric
@attribute checkin_info.17-0 numeric
@attribute checkin_info.17-1 numeric
@attribute checkin_info.17-2 numeric
@attribute checkin_info.17-3 numeric
@attribute checkin_info.17-4 numeric
@attribute checkin_info.17-5 numeric
@attribute checkin_info.17-6 numeric
@attribute checkin_info.18-0 numeric
@attribute checkin_info.18-1 numeric
@attribute checkin_info.18-2 numeric
@attribute checkin_info.18-3 numeric
@attribute checkin_info.18-4 numeric
@attribute checkin_info.18-5 numeric
@attribute checkin_info.18-6 numeric
@attribute checkin_info.19-0 numeric
@attribute checkin_info.19-1 numeric
@attribute checkin_info.19-2 numeric
@attribute checkin_info.19-3 numeric
@attribute checkin_info.19-4 numeric
@attribute checkin_info.19-5 numeric
@attribute checkin_info.19-6 numeric
@attribute checkin_info.2-0 numeric
@attribute checkin_info.2-1 numeric
@attribute checkin_info.2-2 numeric
@attribute checkin_info.2-3 numeric
@attribute checkin_info.2-4 numeric
@attribute checkin_info.2-5 numeric
@attribute checkin_info.2-6 numeric
@attribute checkin_info.20-0 numeric
@attribute checkin_info.20-1 numeric
@attribute checkin_info.20-2 numeric
@attribute checkin_info.20-3 numeric
@attribute checkin_info.20-4 numeric
@attribute checkin_info.20-5 numeric
@attribute checkin_info.20-6 numeric
@attribute checkin_info.21-0 numeric
@attribute checkin_info.21-1 numeric
@attribute checkin_info.21-2 numeric
@attribute checkin_info.21-3 numeric
@attribute checkin_info.21-4 numeric
@attribute checkin_info.21-5 numeric
@attribute checkin_info.21-6 numeric
@attribute checkin_info.22-0 numeric
@attribute checkin_info.22-1 numeric
@attribute checkin_info.22-2 numeric
@attribute checkin_info.22-3 numeric
@attribute checkin_info.22-4 numeric
@attribute checkin_info.22-5 numeric
@attribute checkin_info.22-6 numeric
@attribute checkin_info.23-0 numeric
@attribute checkin_info.23-1 numeric
@attribute checkin_info.23-2 numeric
@attribute checkin_info.23-3 numeric
@attribute checkin_info.23-4 numeric
@attribute checkin_info.23-5 numeric
@attribute checkin_info.23-6 numeric
@attribute checkin_info.3-0 numeric
@attribute checkin_info.3-1 numeric
@attribute checkin_info.3-2 numeric
@attribute checkin_info.3-3 numeric
@attribute checkin_info.3-4 numeric
@attribute checkin_info.3-5 numeric
@attribute checkin_info.3-6 numeric
@attribute checkin_info.4-0 numeric
@attribute checkin_info.4-1 numeric
@attribute checkin_info.4-2 numeric
@attribute checkin_info.4-3 numeric
@attribute checkin_info.4-4 numeric
@attribute checkin_info.4-5 numeric
@attribute checkin_info.4-6 numeric
@attribute checkin_info.5-0 numeric
@attribute checkin_info.5-1 numeric
@attribute checkin_info.5-2 numeric
@attribute checkin_info.5-3 numeric
@attribute checkin_info.5-4 numeric
@attribute checkin_info.5-5 numeric
@attribute checkin_info.5-6 numeric
@attribute checkin_info.6-0 numeric
@attribute checkin_info.6-1 numeric
@attribute checkin_info.6-2 numeric
@attribute checkin_info.6-3 numeric
@attribute checkin_info.6-4 numeric
@attribute checkin_info.6-5 numeric
@attribute checkin_info.6-6 numeric
@attribute checkin_info.7-0 numeric
@attribute checkin_info.7-1 numeric
@attribute checkin_info.7-2 numeric
@attribute checkin_info.7-3 numeric
@attribute checkin_info.7-4 numeric
@attribute checkin_info.7-5 numeric
@attribute checkin_info.7-6 numeric
@attribute checkin_info.8-0 numeric
@attribute checkin_info.8-1 numeric
@attribute checkin_info.8-2 numeric
@attribute checkin_info.8-3 numeric
@attribute checkin_info.8-4 numeric
@attribute checkin_info.8-5 numeric
@attribute checkin_info.8-6 numeric
@attribute checkin_info.9-0 numeric
@attribute checkin_info.9-1 numeric
@attribute checkin_info.9-2 numeric
@attribute checkin_info.9-3 numeric
@attribute checkin_info.9-4 numeric
@attribute checkin_info.9-5 numeric
@attribute checkin_info.9-6 numeric

@data
yCbzzYKkPe1kfeMDdGq03Q,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?
Pn4xv1BGBmtpVBmUcIsrpQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,?,?,?,2,?,?,1,?,?,?,1,?,?,1,?
MONajnUQ5-IRtv8PSPn_yA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,1,1,?,1,1,1,?,?,1,2,?,?,?,?,?,2,1,?,?,?,?,?,?,1
Jb5SB2OXbRW0e7ErGlMK-Q,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,1,?,?,?,?,1,1,1,?,?,?,?,?,2,?,?,1,?,?,1,2,1,?,?,?,?,?,1,?,?,1,?,?,?,1,?,?,?,?,?,1,1,?,2,?,?,1,?,?,1,?,?,1,2,?,1,1,?,?,1,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
IfC3d5YvkdaQ6ZHSpojMyw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CgUFVo2ANTRujxYOiY_dmg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
zHdt_KW2QqgJJ9bLmtShdQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?
hmYAW7mhIz_o8ArencdkDw,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
CLvpX-lYjnz6FvtmMRkYew,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,2,1,?,?,?,?,1,?,?,?,?,?,?,?
pA8LTxI1D44aKb3w-l6apA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,1,?,?,?,?,?
pHBQ-dQRwN3z7Rq7iSog-A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
brkJrGv2Eaj9NTl9g2RMgA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
spiYqne1kXzYQxDTZfKt2g,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,2,?,?,?,?,?,?,?,?,1,?,1,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?
SqdO4jenDHNwHeSKmULPrA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,1,1,?,?,?,?,?,2,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?
zUR94L72x2yUit8mGC2tgA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,4,2,3,2,7,1,5,3,1,3,4,6,3,6,2,2,3,4,6,1,1,2,3,1,2,1,?,?,2,1,2,?,4,2,?,?,1,1,1,?,?,?,1,?,?,?,?,?,1,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,1,?,1,?,1,?,1,1,?,?,2,2,4,1,1,1,1,1,3,2,1,1,?,3,1,1,8,2,?,3,6,5,5,7,2,3,5,5,2,3,4
Hld3cjWyfPpW5hDcgXfNQA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,2,?,1,?,?,?,?,3,?,1,1,?,?,?,2,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
psze2Qlw2_dEsFpDj0N08w,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?
OxR3b_qcMJlzwzGPU5fmdA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,2,2,?,5,3,?,2,?,?,?,3,8,?,2,?,?,1,1,2,4,1,3,1,4,3,3,1,4,2,1,4,1,4,?,?,2,3,1,2,3,2,2,2,1,1,3,1,3,2,2,2,2,2,3,3,?,?,1,?,1,3,1,?,3,1,1,?,1,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,2,?,?,?,?,1,?,2,?,1,?,1,1,?,2,2,1,?,?,?,?,2,1
8AGIIxZ-BBHbEGsgmhOOwA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?
cRqZ_w9ImfYYIXTHpJMv0Q,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,3,1,?,2,?,?,?,?,1,1,?,?,1,?,?,?,1,3,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,2,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1
WfeA7PurZdBOPXcGB27vEA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,1,?,1,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,?,1,?,?,?,?,?,?,1,?
kOXJrbuB1a1Na6sf_WQnDg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,1,?,?
I8Bx7iuHWz6d2TQDfKfjqA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
ki33_SvM4kPjgA44Re8-zQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
LWmlH8MwUnwMWN5Ma8utnQ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,1,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
xou2z56CFTWYoA99s4DpTg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
QfCHvy6v39xPH7CvCASlFg,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
qodyGnpmj1zEfi7nJ534BA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,1,1,1,1,?,?,?,?,2,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,?
JD1uVun5FEF_Ih2PnHCbuA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,1,?,1,?,?,?,?,?,?,2,?,?,?,?,?,?,?
l-N4ywQ0eOY1QTQgLgCp_A,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,1,?,?,?,1,?,?,?,?,1,?,?,?,?,?,3,?,?,?,2,?,?,?,?,1,1,?,2,?,?,?,?,?,?,2,?,?,?,?,1,1,?,?,?,1,?,?,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1
