@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,v8cTq3_Ll2E8_EvD0dCsow,2014-04-07,hptFV01FosPC2HHOo4LHyQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,JcYf2kgpAgkpWq_7lf6I4Q,2013-07-22,Yic3P3zBkuFxyymqXFkjuQ,1,OtpHvQFGbZ4sONaQAXankg,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,th4uGmjyjPnQpN-ukf20PA,2009-09-27,_yDqhTN5BVOdcLf-_0w8ug,2,ZYaumz29bl9qHpu-KVtMGA,0,2,5
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,th4uGmjyjPnQpN-ukf20PA,2011-11-27,JayPBzuDIOl4bS9DeQVUUg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,x6SGXzrmGPJklnbKO_SGxg,2010-12-30,RAy9EmgMBz0Egz_rxjFW9Q,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,x6SGXzrmGPJklnbKO_SGxg,2011-07-01,PiqF7wn-RszZAM_Sz6C47w,4,-hwN2juKYn-KTxa2WBYLnw,0,1,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,x6SGXzrmGPJklnbKO_SGxg,2013-07-20,Zca2xyPCALae7FRMQi0vqQ,3,OtpHvQFGbZ4sONaQAXankg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,JQe0zkldovoBtBG6WoxRdA,2011-01-15,wFpyL1BjDGn9mkotfB8h9g,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2009-08-01,?,?,?,?,?,0,?,?,?,?,4.25,11,?,4,?,0,?,?,18,no_FXjscklz1SEzM_XnVgw,2010-08-09,nhhB74UVErUR7ViL0k7YIA,5,QnhQ8G51XbUpVEyWY2Km-A,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,qRQXWEib6OM8N20d3XgGpg,2011-08-20,1AVISZlflqeu9IVKT9efVQ,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,HQKGOy09PH4Fy35ljaDGcQ,2009-08-23,LjFYcF2-Wb_SxgWYDMtyaw,5,ZYaumz29bl9qHpu-KVtMGA,4,2,4
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,HQKGOy09PH4Fy35ljaDGcQ,2013-07-20,_X6P9lsP9H9nif6VN1yArA,5,OtpHvQFGbZ4sONaQAXankg,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,THnVGSPlfeKf9p1C1LbjOQ,2013-08-04,f1Jh5_WLFfxPWKDFaDggDA,5,OtpHvQFGbZ4sONaQAXankg,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,2BV00o-xt4EDpUq1U5ywwA,2011-02-19,xc_KgS8XsxlczhuOli3bQA,5,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,1ADGlPTSt1hw23NC3ZHupg,2011-05-20,oOBQfh8TYZ84B0U1lVyKOg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,nPXTzf8MKjixP8q8WXA2mA,2010-08-23,1amkAUvbiD4vxR5eHHUTRQ,2,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,Sd9exwQrSKcZiN3RAhcAUA,2011-04-03,dkdWD1NrQwskjTIxWqHV_A,3,EEYwj6_t1OT5WQGypqEPNg,1,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,XvXisQrvJXcGK5nTImokrw,2014-01-27,OgLcqEau-y2gjKv9Ebr4hA,2,OtpHvQFGbZ4sONaQAXankg,0,2,3
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,49150bdhn4UlD0bygx0pAg,2013-08-07,ogV-eI2OQaKvH7J1RrZbpg,1,OtpHvQFGbZ4sONaQAXankg,0,2,2
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,SGXxugJwTuR4BI7qKso4cg,2010-06-05,sXrE_8d1R0hwW7cwYQvKBw,3,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,lJ42TdBYPhu5YL0S1MTx2A,2010-03-26,N89BB8inAiuZJHS6r0auHg,1,ZYaumz29bl9qHpu-KVtMGA,0,3,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,yIuVbOjP6K7BRELWXAmCMg,2014-05-23,DrsViOCQJypiD18YpkUJGQ,1,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,JYqXrOLdA4DH1B72L5EK0g,2013-05-30,eqiP0_hXNAHPSRhmbchycw,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,gW0k1iIF1xuuFclzI_HbBA,2013-08-01,KcpH8NKP6dR6pitm4yuedQ,2,OtpHvQFGbZ4sONaQAXankg,2,4,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,bAKErQneMNuEThzhMgXFJw,2013-12-27,vXV40v_B0AaZAbdAmmH_jA,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,yBD4U6uAtTIT6Ggh3gy0og,2014-02-04,psUkJISmG74ka6N5H4digA,3,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,_eRCcfm68VqYwi8bTqAeiw,2012-10-31,Ix2VrBcVBb-LHe_2Cr_yDQ,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,_eRCcfm68VqYwi8bTqAeiw,2014-05-19,S0gIluAqEIfnld5tqGPrCQ,5,RvweNJFVkR3ttkWsIBy7nQ,1,0,2
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,EXhgynZdOfPAbIn0_O-e_w,2011-04-03,fKdwso_v1XJkOnIm80mmbQ,3,EEYwj6_t1OT5WQGypqEPNg,1,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,CPC9LXgq7G_H_hCCfKoodg,2013-11-07,BwUQaiVN-twE-jP4jVaELw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,pJwfUoqrSmn4DzKvYPG15Q,2010-12-29,RESsqScZBDpBZljpbck6YQ,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,QFYbGyHLSeaJqvOZvfnUqg,2010-10-26,_J8lSovmH3u7i4jgVdhJvg,5,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,QFYbGyHLSeaJqvOZvfnUqg,2011-08-22,IVdDpiQGK7cA3LHPqOS0zg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,mq4wefzY97KSXbMlWHdz9Q,2012-05-14,jW6OIz3agArQ6YUUFm1r1g,1,RvweNJFVkR3ttkWsIBy7nQ,0,0,3
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,JFtE_LnG2D8jYKxiWaVfzg,2011-01-15,NbTnNTS0EJfQTX6q0s4CYA,1,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2010-10-26,MQ50YxD9Vr2N6tCxA-PuRA,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2011-08-05,Mj8n5jIva5iBmjOgEe-dnw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2011-09-25,GEcmBum_Nfxl4EUrIVQS3Q,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,CuKrLZRWFC6KkulZcw1mUQ,2013-04-17,P1DR-SQ-wCf9hy4q5U6LJA,2,RvweNJFVkR3ttkWsIBy7nQ,0,1,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,QzdxRy3SJZ_JdngcherBcg,2014-05-29,dBK3dWo6f_8fe6ceG4fbnQ,3,OtpHvQFGbZ4sONaQAXankg,1,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,JR5msMjoWGEgP-fbItiGig,2011-03-26,fiVaMgxxUEiHHTWfYBIepw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,lpMxECFXLWSoz0fEBrex1w,2010-12-03,KWS65S2TXdqADX_VW_oD0w,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,S14cMthCMdvOmaU_TgJBnw,2014-07-01,1j_bR1ULT7W3SpgVsQSRfQ,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,vWMSbzxT7RmjKc7NEPuCMQ,2010-10-29,A1MrY-ikmsB9uY1xaXC7nA,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Ut1ONI32lpEgTQrV4_aqDA,2012-06-12,_R6iAZEMjQLPp3JcwvcnHQ,2,-hwN2juKYn-KTxa2WBYLnw,0,0,3
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,S5hhvcIx8UKUqpZrnd81pA,2010-11-15,-_divEWuJmLrNbYJtmdjtw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,GeJ-B98ljcntQSjzsJTnIA,2013-07-21,g3gP_u1A2h9k-SoA8Hp6bA,3,OtpHvQFGbZ4sONaQAXankg,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,nm8-Bn7O3DUytb5RZw4V5A,2014-02-16,-UusqhEZ5sp4EPtWOHEa2Q,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,EKctZ5U8z0UwaoYGxiIecQ,2013-01-02,z0Es1ychdwpFM2KxI6bCDg,2,RvweNJFVkR3ttkWsIBy7nQ,0,1,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,KTTNdP-C8YKVgKcjgm6xjw,2010-10-18,Vo_M6Ctvu5V2XnHuh-zvOA,1,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,qZvOUSrOPDvtqCXdeuVacg,2013-08-13,U2YWYvLBnXWefY3fP5s3Ww,3,OtpHvQFGbZ4sONaQAXankg,0,1,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,S3Pa4MsbTLKu6iVWB0ui1w,2010-09-25,kmKmX1lrbWBUvFYBVigsMQ,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,OQiuH7p9g5il4A37ovvoag,2010-10-23,BHdoseHLxflhbvg6FZAGfA,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,hR2GLrIvxzCp2TqWf4sRkA,2014-01-13,sTlypGYoHzxoBv-t00GcbQ,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,MmRF4t8KurEGG77b9kPdiw,2011-02-24,1jxW0j2HdgcmP502IMN77g,5,p4ySEi8PEli0auZGBsy6gA,1,1,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,MV4jSFS2tOiUn_k7TYH_8Q,2013-12-16,a8u6Ll4hKjrdAfQGMlvBQA,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,boD6NiUV09U9OAxWAM5wnA,2011-05-09,UZpcyckF_8ny4_V7dlZGlw,5,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,JdIDnJocVGw3qPQt-TUCzg,2012-10-24,V94vvc2VpRKqMyjfX7vDgQ,4,RvweNJFVkR3ttkWsIBy7nQ,1,1,1
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,pJ4dMyXSAcy5Pabo9JLHvw,2012-10-17,lLoJRjUv7h0FeHC5jA1lDA,3,Au3Qs-AAZEWu2_4gIMwRgw,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,-bM4iAhg0-fgDFFC0FipNA,2013-04-17,SjgPNFfmXT86IkfHYFN6ow,1,RvweNJFVkR3ttkWsIBy7nQ,0,1,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,xY1sPHTA2RGVFlh5tZhs9g,2014-01-08,wBFgIHjpG_e9TTcgy3kdig,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,CU5d1QN2A5cgcR9zmLVS0g,2011-07-19,5WDgVmMBNAiO5cal6mThuQ,5,RvweNJFVkR3ttkWsIBy7nQ,3,3,4
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,CU5d1QN2A5cgcR9zmLVS0g,2013-10-25,DH-9Ug4SZt0mjK8K5D-I3A,4,OtpHvQFGbZ4sONaQAXankg,1,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,kkJjyRQHnFYojucX1XrV8Q,2012-11-14,V6MkrkoBqqdm5X1UUC-bcw,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,kkJjyRQHnFYojucX1XrV8Q,2013-08-10,f9ghOOmA1e32hCy6D8IEHA,3,OtpHvQFGbZ4sONaQAXankg,0,0,0
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,kZW9u9U42WiX1UQlMEPLrw,2012-10-24,0FH6eDl6uGwkplMGdOw62w,1,Au3Qs-AAZEWu2_4gIMwRgw,1,1,2
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,QbmcCE_cLq4WO8ZMKImaLw,2012-05-24,nyZ18qnJwkBC2WmSuKA3DQ,5,Au3Qs-AAZEWu2_4gIMwRgw,1,1,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,5ynbz2LndNyl9llXynLwYg,2014-01-02,iwLaG5hia_zzh4M7aStFYA,5,jE5xVugujSaskAoh2DRx3Q,1,1,2
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,2BwPs-mId-B7dm00HtsMnA,2014-01-06,iT-BnIDQ8YEfkSOC__gYaA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,AtjsjFzalWqJ7S9DUFQ4bw,2012-01-22,1W2kLZ0XSC2WFe05-MqwNg,4,zvJCcrpm2yOZrxKffwGQLA,0,1,1
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,AtjsjFzalWqJ7S9DUFQ4bw,2012-10-19,nobxVCdLUywneW5ScgfwJw,5,zvJCcrpm2yOZrxKffwGQLA,1,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,tUMGHqf05yRUsBuTAoVToA,2014-07-06,LzQyuN8T6CYx1dKuyY1DNQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,JnpRIq3e3C8NxhmTLQNd0A,2014-01-05,46S6LVY6wkyUFNkkqw2s_Q,4,jE5xVugujSaskAoh2DRx3Q,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,SYSvcy1VVQoprZhYVuMydg,2013-07-17,K38SWb8dWEEZK1-K8KN9sQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,6jchWjYBBLfa4vrODZtgKQ,2014-02-11,Z6ixaq1KD86cCxbIDkvNcw,4,OtpHvQFGbZ4sONaQAXankg,3,2,2
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,Z6_8sAyzfO_RxiKZqt-7HQ,2010-08-23,jtB7rwMR0gi8zvRFEwz0Ng,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,2
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,xCoAdsSkgwEm-hzkN25NHA,2011-04-13,iGdH227BCwWvuye0PmSRFQ,4,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,xCoAdsSkgwEm-hzkN25NHA,2011-07-19,K0kO1PCUGkuCLVt7PNx8Ow,1,RvweNJFVkR3ttkWsIBy7nQ,0,1,4
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,QRXv7Jvq_SuiiT_SKvbdig,2012-10-19,rwmH6U3NRfPbtZkN7Sl0MQ,4,zvJCcrpm2yOZrxKffwGQLA,1,1,1
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,N2JLcJVu7GNI1gljz7MfDw,2010-06-05,rDeWvJ3wadvU1DaB4CnuJw,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,N2JLcJVu7GNI1gljz7MfDw,2010-06-28,uULxnCyp10fhWyHTHmSRrQ,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,uhPXsYt-6nAzYcUoo2InFg,2013-07-25,YioBQIBSnwCgbDqc7avf-g,2,OtpHvQFGbZ4sONaQAXankg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Xys8CR7m-Lf8j3SUSAN9Ug,2012-09-12,W7pE1BUrgNWLloe4W7tYpg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,Xys8CR7m-Lf8j3SUSAN9Ug,2014-07-09,cJ85Z3QFfGiW76jWXgYfFA,4,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,cmv6wUUe-H0xRiFEY0__iQ,2010-07-29,lOHJGuJK-RCNim7LioVrhg,4,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,cmv6wUUe-H0xRiFEY0__iQ,2011-08-15,qiuPCUuhU-8Fp43uXgX6tg,3,MPKMK36Xp0GuaWaXlUwZ8Q,1,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,cmv6wUUe-H0xRiFEY0__iQ,2013-07-17,FpDe_quehOE6_tBtqiWvyA,4,OtpHvQFGbZ4sONaQAXankg,2,1,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,cmv6wUUe-H0xRiFEY0__iQ,2013-11-09,3ul3zxJ1CJaqOaK8HNVFfQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,2
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,XHUYM_2okxGXLH-eeZreWw,2014-01-04,y0nd6f7CeRGjNQXtKglQYw,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,EkJSw_x0XVo5ZTtFacRYiw,2014-06-27,ZufrosQTFrfx2SrI7QWS4A,5,jE5xVugujSaskAoh2DRx3Q,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,-eEZHb5r8ZIzFfZAtekg1Q,2014-01-06,7vsue1F7arTrFnUSbH_prg,1,jE5xVugujSaskAoh2DRx3Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,3mEOCjX7s9mW4QUMqAAyOA,2011-01-21,J6K0i1WecgdfNjqQaIXG2g,3,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,3mEOCjX7s9mW4QUMqAAyOA,2011-04-13,5jP7NWZCP2ZVgZz_1AJkIw,4,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,3mEOCjX7s9mW4QUMqAAyOA,2013-02-23,8K5u_vXW41pbrqBNwO-RLA,5,EEYwj6_t1OT5WQGypqEPNg,0,0,1
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,kcx-OLbCU2CAwUHDLUnP-g,2012-01-16,27rODFawhPnlHf0nlYW98Q,3,zvJCcrpm2yOZrxKffwGQLA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,lJZ6Fmei-JTNb-6AsGVFJg,2011-06-29,5mmDvkXFoiHvWC8tTxOuXQ,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,KHLvc28_VA3X5CWS6JeVXQ,2013-07-17,zYrqyzrQ5vaxkwl-cYNYzQ,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,U1NONT5u_OXMy93MYiPByA,2013-09-05,bALRwtlXqsGxya5i9KmqUw,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,FK_jzgn-m43CMlgIijEdZg,2011-07-02,WUQ6l0L57A90Od2Stk8lsA,5,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,j7GDzt9TfD87_JWJy9eI4Q,2014-02-04,HoegiRmUzOmpAVaxmC54-g,5,p4ySEi8PEli0auZGBsy6gA,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,Zh_y9AmSfWZpR2JB9wye-A,2014-01-05,WupzMkMju7ZTG-DZ4o2xgQ,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,11TesR4KkvWZaTHaVINe2w,2012-01-28,8Fc-BHh31El2xK1iOzMdJA,3,-hwN2juKYn-KTxa2WBYLnw,0,2,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,9GHHH-edaSLwKZahZTdM3g,2013-07-24,63bYiOuWzR3hmP2_1IDwXg,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,SX2jx_B1zRpvtexn83Y0CQ,2012-02-07,Zp8XoPricbsdO8CuAbS4uA,1,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,xdVoVO0SjRth_Af5mtOvTg,2013-08-01,7HX8maXK20Be3jOuFr_-Rw,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,3
